Time,Roll,Pitch,Yaw,aX,aY,aZ
13:19:50.5811,-4.49,3.63,-143.62,-16.6,-8.45,10.31
13:19:50.6342,-5.53,4.21,-144.15,-20.14,-14.49,8.49
13:19:50.6962,-6.21,4.68,-144.52,-17.58,-13.08,7.2
13:19:50.7344,-6.68,5.0,-144.81,-11.6,-6.68,5.92
13:19:50.7729,-7.0,4.97,-145.05,-9.89,2.53,4.58
13:19:50.8210,-7.21,4.72,-145.15,-9.77,8.44,3.24
13:19:50.8565,-7.45,4.18,-145.18,-10.99,11.06,1.17
13:19:50.8984,-7.73,3.75,-145.12,-11.11,4.17,-1.51
13:19:50.9425,-7.91,3.66,-144.98,-7.58,-1.86,-4.5
13:19:50.9820,-7.96,3.76,-144.8,-4.96,-4.79,-6.82
13:19:51.1646,-7.87,3.92,-144.46,-1.3,-1.01,-9.44
13:19:51.5690,-7.69,3.86,-144.1,0.84,6.85,-10.97
13:19:51.9088,-7.44,3.48,-143.58,0.23,14.72,-12.67
13:19:51.1297,-7.26,2.92,-142.99,-1.54,17.22,-14.32
13:19:51.1690,-7.12,2.31,-142.2,-2.39,11.67,-17.06
13:19:51.2118,-7.04,2.08,-141.48,-3.07,4.48,-19.38
13:19:51.2482,-6.91,2.13,-140.7,1.51,-2.47,-21.7
13:19:51.2859,-6.63,2.39,-139.9,5.53,-6.93,-23.77
13:19:51.3227,-6.25,2.75,-138.89,2.73,-4.12,-24.81
13:19:51.3596,-6.06,2.89,-137.95,-3.43,2.46,-25.23
13:19:51.3977,-6.13,2.83,-136.98,-9.53,5.09,-25.84
13:19:51.4350,-6.3,2.75,-136.08,-8.37,4.05,-26.82
13:19:51.4701,-6.32,2.81,-134.86,-0.26,-3.76,-28.89
13:19:51.5214,-5.87,3.47,-133.34,6.87,-17.96,-30.97
13:19:51.5738,-5.33,4.57,-131.86,2.0,-20.46,-31.64
13:19:51.6253,-5.2,5.45,-130.39,-8.13,-13.82,-31.27
13:19:51.6729,-5.41,6.0,-129.03,-11.66,-9.79,-30.66
13:19:51.7174,-5.61,6.41,-127.53,-6.05,-8.63,-30.66
13:19:51.7659,-5.28,6.81,-125.88,6.2,-4.97,-30.3
13:19:51.8220,-4.72,6.83,-124.51,3.89,1.06,-28.71
13:19:51.8672,-4.49,6.65,-123.24,-6.42,6.31,-26.39
13:19:51.9113,-4.77,6.19,-121.99,-15.5,9.05,-24.38
13:19:51.9688,-5.26,5.67,-120.72,-11.42,8.93,-22.37
13:19:52.1112,-5.39,5.3,-119.83,-4.28,9.48,-21.03
13:19:52.5017,-5.26,4.85,-118.91,0.9,10.94,-18.89
13:19:52.9615,-5.05,4.34,-118.14,0.78,15.15,-15.97
13:19:52.1359,-4.94,3.62,-117.48,-4.71,22.28,-12.43
13:19:52.1764,-5.03,2.86,-117.05,-7.15,25.82,-9.81
13:19:52.2131,-5.25,1.72,-116.57,-7.82,25.57,-6.27
13:19:52.2549,-5.39,0.91,-116.3,-4.41,21.06,-4.2
13:19:52.2926,-5.31,0.31,-116.11,3.28,12.89,-2.19
13:19:52.3318,-5.01,0.02,-116.04,7.67,8.44,0.01
13:19:52.3737,-4.55,-0.23,-116.08,6.51,9.29,3.3
13:19:52.4177,-4.2,-0.54,-116.26,5.23,11.06,6.53
13:19:52.4611,-3.82,-1.01,-116.66,6.14,12.28,10.07
13:19:52.5151,-2.6,-0.86,-118.13,11.69,-10.65,15.56
13:19:52.6330,-1.74,0.29,-119.76,8.64,-3.88,20.8
13:19:52.7198,-1.23,0.41,-121.21,9.56,3.44,24.4
13:19:52.7850,-0.73,0.26,-122.69,10.53,3.87,27.51
13:19:52.8441,-0.4,0.36,-124.18,7.0,-4.97,29.64
13:19:52.8912,-0.22,0.91,-125.92,3.64,-9.79,32.14
13:19:52.9486,-0.18,1.42,-127.6,5.9,-5.28,34.46
13:19:52.9971,0.01,1.57,-129.17,9.56,1.98,36.72
13:19:53.4068,0.26,1.41,-131.12,4.8,7.34,39.64
13:19:53.8963,0.22,1.1,-133.0,2.42,7.46,41.41
13:19:53.1351,0.21,0.98,-134.79,4.25,0.27,41.96
13:19:53.1780,0.23,1.15,-136.56,4.98,-4.73,42.14
13:19:53.2213,0.37,1.51,-138.41,8.58,-9.49,41.96
13:19:53.2652,0.42,1.91,-140.26,0.65,-3.51,42.33
13:19:53.3095,0.1,1.91,-142.33,-5.63,6.0,42.69
13:19:53.3588,-0.38,1.64,-144.39,-7.39,7.77,41.9
13:19:53.4074,-0.85,1.33,-146.94,0.29,0.57,38.79
13:19:53.4705,-0.98,1.45,-148.62,-1.3,-5.83,36.9
13:19:53.5170,-1.19,1.77,-150.4,-2.46,-4.91,35.19
13:19:53.5633,-1.46,1.87,-151.65,-9.41,1.55,34.28
13:19:53.5986,-1.97,1.7,-152.92,-10.63,6.73,32.51
13:19:53.6356,-2.36,1.43,-154.1,-5.81,6.92,30.01
13:19:53.6747,-2.56,1.2,-155.11,-1.78,4.9,27.14
13:19:53.7120,-2.6,1.1,-156.1,1.87,-1.19,23.61
13:19:53.7487,-2.57,1.22,-156.92,0.47,-4.3,20.56
13:19:53.7888,-2.66,1.39,-157.71,-3.92,-2.96,17.69
13:19:53.8270,-2.92,1.49,-158.38,-7.27,0.21,14.58
13:19:53.8672,-3.17,1.44,-158.84,-4.83,4.96,11.59
13:19:53.9037,-3.3,1.22,-159.2,-1.42,7.28,8.55
13:19:53.9414,-3.33,1.02,-159.48,0.04,2.83,5.44
13:19:53.9825,-3.28,1.05,-159.62,2.06,-2.6,2.27
13:19:54.2139,-3.22,1.27,-159.67,-1.78,-6.01,-0.36
13:19:54.6526,-3.5,1.6,-159.6,-10.63,-4.73,-2.86
13:19:54.1111,-3.92,1.78,-159.44,-10.69,-0.65,-5.23
13:19:54.1507,-4.25,1.85,-159.12,-3.55,0.64,-7.98
13:19:54.1984,-4.2,1.85,-158.73,3.4,1.18,-10.23
13:19:54.2392,-3.98,1.93,-158.25,2.24,-2.47,-11.76
13:19:54.2836,-3.92,2.17,-157.69,-3.8,-5.28,-13.16
13:19:54.3305,-4.12,2.46,-157.19,-10.38,-7.9,-13.77
13:19:54.3699,-4.6,2.88,-156.52,-11.36,-6.8,-14.5
13:19:54.4165,-4.85,3.15,-155.97,-5.38,-3.94,-14.38
13:19:54.4564,-4.9,3.27,-155.41,-2.27,0.76,-13.89
13:19:54.4959,-4.84,3.2,-154.87,0.59,3.87,-12.98
13:19:54.5350,-4.72,3.06,-154.4,0.11,4.17,-11.94
13:19:54.5720,-4.68,2.99,-153.97,-3.19,0.03,-10.54
13:19:54.6086,-4.76,3.07,-153.63,-5.5,-3.57,-8.89
13:19:54.6461,-4.95,3.35,-153.26,-5.69,-5.89,-6.51
13:19:54.6989,-5.02,3.54,-153.06,-1.85,-2.47,-4.26
13:19:54.7355,-4.89,3.5,-152.92,6.39,4.84,-2.0
13:19:54.7775,-4.62,3.32,-152.86,9.5,7.77,-0.48
13:19:54.8110,-4.17,2.97,-152.86,8.03,6.67,1.84
13:19:54.8488,-3.86,2.77,-152.96,6.81,1.92,3.79
13:19:54.8873,-3.63,2.75,-153.12,4.07,-1.74,5.86
13:19:54.9226,-3.51,2.81,-153.4,3.52,-2.05,7.81
13:19:54.9619,-3.32,2.84,-153.7,9.07,-0.1,9.34
13:19:54.9987,-2.86,2.76,-154.16,12.18,3.32,11.47
13:19:55.3909,-2.34,2.54,-154.71,12.54,4.35,13.61
13:19:55.8629,-1.99,2.39,-155.22,8.89,3.07,14.83
13:19:55.1210,-1.8,2.29,-155.85,3.64,1.61,16.23
13:19:55.1607,-1.8,2.22,-156.76,1.02,-0.22,17.39
13:19:55.2168,-1.78,2.23,-157.75,5.04,-0.52,17.51
13:19:55.2755,-1.32,2.28,-158.84,14.56,-0.34,16.78
13:19:55.3350,-0.8,2.29,-159.72,8.03,-1.5,16.29
13:19:55.3896,-0.75,2.36,-160.63,-2.03,-0.16,15.56
13:19:55.4451,-1.19,2.39,-161.43,-6.18,-2.72,13.42
13:19:55.5001,-1.32,2.73,-162.22,12.24,-7.17,7.51
13:19:55.5713,-0.33,2.92,-162.56,20.41,1.43,3.0
13:19:55.6385,0.29,2.67,-162.64,0.9,4.72,-0.42
13:19:55.7009,-0.4,2.61,-162.49,-11.91,-4.79,-4.75
13:19:55.7714,-0.93,3.23,-161.91,7.54,-9.91,-11.33
13:19:55.8458,-0.34,3.42,-161.16,13.03,2.95,-15.23
13:19:55.9011,-0.09,3.1,-160.32,-3.49,6.55,-17.55
13:19:55.9500,-0.79,2.81,-159.21,-14.41,-0.52,-21.15
13:19:56.8539,-1.6,3.19,-157.7,-4.96,-10.04,-26.21
13:19:56.7231,-1.47,3.59,-156.12,9.43,-1.19,-29.44
13:19:56.1330,-0.83,3.26,-154.15,5.84,12.34,-31.45
13:19:56.1921,-0.93,2.32,-152.2,-7.82,16.12,-32.43
13:19:56.2535,-1.37,1.74,-150.59,-7.88,9.66,-34.01
13:19:56.3014,-1.6,1.48,-149.31,-0.69,7.34,-35.23
13:19:56.3384,-1.51,1.32,-147.94,7.54,5.51,-36.21
13:19:56.3802,-1.13,0.97,-145.71,5.41,15.64,-35.72
13:19:56.4348,-1.05,0.36,-144.28,-1.6,21.12,-34.56
13:19:56.4728,-1.37,-0.34,-142.88,-11.97,21.24,-33.47
13:19:56.5147,-1.97,-1.0,-141.48,-13.92,19.23,-32.73
13:19:56.5522,-2.49,-1.42,-140.23,-10.26,11.37,-32.37
13:19:56.5906,-2.87,-1.51,-138.91,-6.05,3.93,-31.94
13:19:56.6298,-3.09,-1.4,-137.76,-5.38,0.45,-30.6
13:19:56.6674,-3.33,-1.17,-136.77,-7.7,-1.01,-29.14
13:19:56.7057,-3.78,-0.97,-135.71,-18.25,3.07,-26.7
13:19:56.7452,-4.49,-0.89,-134.87,-23.07,3.07,-25.23
13:19:56.7825,-5.34,-0.8,-133.96,-19.71,3.07,-23.89
13:19:56.8249,-5.99,-0.56,-132.98,-13.61,-6.26,-23.41
13:19:56.8682,-6.28,0.03,-132.15,-6.6,-12.72,-22.37
13:19:56.9068,-6.37,0.8,-131.35,-5.26,-17.47,-21.03
13:19:56.9453,-6.42,1.46,-130.77,-7.27,-16.56,-19.69
13:19:56.9787,-6.61,2.13,-130.13,-11.24,-10.34,-17.73
13:19:57.1508,-6.88,2.47,-129.56,-12.58,-3.39,-15.84
13:19:57.5145,-7.26,2.61,-128.74,-8.19,1.98,-14.08
13:19:57.1053,-7.24,2.62,-128.23,2.67,-0.04,-14.08
13:19:57.1419,-6.75,2.78,-127.63,11.57,-5.95,-14.14
13:19:57.1856,-5.81,3.26,-126.92,14.13,-6.62,-13.71
13:19:57.2390,-5.07,3.49,-126.23,4.92,0.82,-12.37
13:19:57.2941,-4.77,3.27,-125.6,5.41,11.73,-11.82
13:19:57.3422,-4.16,2.54,-124.94,17.67,16.67,-12.37
13:19:57.3964,-2.96,1.89,-124.24,28.03,9.78,-13.89
13:19:57.4460,-1.45,1.78,-123.28,10.47,-7.41,-15.11
13:19:57.5091,-1.78,2.64,-122.19,-15.69,-9.0,-15.48
13:19:57.5834,-2.49,2.88,-121.5,-11.42,1.37,-16.45
13:19:57.6275,-2.62,2.7,-120.76,7.24,8.74,-18.1
13:19:57.6677,-2.22,2.37,-120.05,13.28,8.56,-19.69
13:19:57.7074,-1.74,2.22,-119.18,8.82,-2.17,-21.33
13:19:57.7464,-1.59,2.46,-118.43,-3.25,-12.23,-21.88
13:19:57.7809,-1.86,2.98,-117.71,-13.19,-17.41,-22.61
13:19:57.8159,-2.41,3.59,-116.91,-16.72,-14.55,-23.16
13:19:57.8507,-2.9,4.02,-116.07,-8.43,-7.29,-24.87
13:19:57.8884,-2.92,4.14,-115.05,9.13,4.78,-26.7
13:19:57.9300,-2.35,3.81,-114.05,21.14,16.73,-27.98
13:19:57.9633,-1.43,2.99,-112.89,21.93,22.77,-28.95
13:19:58.3174,-0.65,2.1,-111.61,12.36,17.59,-29.81
13:19:58.4574,-0.43,1.64,-110.64,3.22,11.37,-30.3
13:19:58.7955,-0.45,1.3,-109.28,3.03,6.49,-31.58
13:19:58.1233,-0.02,1.08,-107.74,25.9,9.66,-33.89
13:19:58.1721,1.39,0.4,-106.05,38.34,25.33,-33.89
13:19:58.2208,3.31,-1.46,-104.3,39.5,46.98,-33.1
13:19:58.2738,4.54,-3.6,-102.94,27.73,47.83,-32.73
13:19:58.3209,5.6,-5.46,-101.65,26.51,27.4,-33.41
13:19:58.3643,6.33,-5.99,-100.48,19.86,-3.51,-33.77
13:19:58.3999,6.85,-5.59,-99.17,15.53,-22.78,-33.47
13:19:58.4364,7.17,-4.9,-98.02,12.36,-26.26,-32.31
13:19:58.4698,7.51,-4.35,-96.84,11.39,-10.58,-30.36
13:19:58.5045,8.04,-4.97,-95.22,12.24,17.77,-27.37
13:19:58.5664,8.82,-6.1,-93.46,14.5,-4.73,-26.64
13:19:58.6354,9.49,-4.73,-91.58,11.45,-48.88,-27.25
13:19:58.6943,9.67,-1.85,-89.66,-0.93,-65.71,-26.33
13:19:58.7456,9.44,0.36,-88.28,-9.28,-56.99,-24.69
13:19:58.7913,8.64,2.76,-86.63,-20.69,-40.28,-22.12
13:19:58.8372,7.88,4.63,-85.08,-7.7,-39.67,-21.88
13:19:58.9010,7.77,6.42,-83.95,-3.8,-55.89,-21.94
13:19:58.9365,7.81,8.55,-82.84,-1.97,-64.55,-21.45
13:19:58.9723,7.84,10.69,-81.82,-8.68,-67.11,-19.93
13:19:59.6900,7.48,12.8,-80.84,-22.21,-57.41,-17.67
13:19:59.4214,6.73,14.38,-80.05,-29.59,-38.27,-14.93
13:19:59.7703,5.88,15.33,-79.46,-30.81,-24.12,-13.28
13:19:59.1111,4.79,16.03,-78.84,-25.63,-12.72,-11.58
13:19:59.1528,4.21,16.36,-78.39,-13.68,-8.82,-11.09
13:19:59.1893,3.94,16.83,-77.85,-7.88,-14.49,-10.11
13:19:59.2340,3.65,17.58,-77.37,-13.92,-20.58,-8.77
13:19:59.2763,3.15,18.22,-77.06,-23.61,-18.88,-7.12
13:19:59.3108,2.17,18.71,-76.81,-36.42,-8.45,-4.87
13:19:59.3441,0.58,18.66,-76.67,-45.81,11.12,-2.12
13:19:59.3843,-1.27,17.86,-76.61,-42.88,25.7,-0.23
13:19:59.4239,-2.75,16.63,-76.57,-33.55,36.31,0.44
13:19:59.4623,-4.07,14.78,-76.47,-19.65,31.67,-0.48
13:19:59.5159,-5.14,13.43,-76.31,-25.14,19.42,-1.27
13:19:59.5692,-6.54,12.72,-76.16,-38.61,14.66,-1.58
13:19:59.6136,-8.96,11.66,-75.92,-49.77,26.18,-1.88
13:19:59.6675,-10.66,10.54,-75.63,-43.13,35.82,-3.34
13:19:59.7051,-11.99,9.07,-75.13,-27.58,39.17,-6.33
13:19:59.7449,-12.69,7.88,-74.58,-19.04,33.01,-9.08
13:19:59.7804,-13.2,7.02,-74.02,-16.78,24.11,-11.7
13:19:59.8138,-13.75,6.5,-73.45,-21.11,14.78,-14.08
13:19:59.8472,-14.51,6.22,-72.83,-26.24,11.37,-16.45
13:19:59.8817,-15.82,5.68,-71.77,-29.77,22.28,-19.14
13:19:59.9348,-17.13,4.5,-70.15,-19.28,32.34,-23.53
13:19:59.9898,-17.61,3.18,-68.14,-3.55,29.84,-29.93
13:20:00.5136,-17.5,2.59,-65.67,-0.32,12.59,-37.86
13:20:00.1086,-17.65,2.71,-63.1,-9.53,11.0,-43.04
13:20:00.1752,-18.04,2.69,-61.16,-12.09,19.23,-46.76
13:20:00.2101,-18.24,2.49,-59.36,-3.74,24.6,-50.54
13:20:00.2446,-18.07,2.17,-57.19,8.15,26.73,-55.11
13:20:00.2817,-17.5,1.95,-54.82,16.69,21.61,-59.75
13:20:00.3220,-16.79,2.01,-52.58,17.18,13.01,-63.71
13:20:00.3553,-16.24,2.32,-50.42,10.84,6.79,-66.82
13:20:00.3886,-15.85,2.83,-47.72,3.15,8.38,-69.93
13:20:00.4271,-15.65,3.14,-45.14,1.51,13.62,-72.49
13:20:00.4649,-15.33,3.2,-42.24,7.61,25.09,-74.93
13:20:00.5027,-14.6,2.81,-38.98,16.63,34.17,-77.31
13:20:00.5449,-13.06,2.2,-35.32,26.87,30.64,-80.11
13:20:00.5852,-11.66,1.86,-32.34,27.18,24.66,-81.58
13:20:00.6210,-10.36,1.66,-29.19,19.5,17.34,-82.55
13:20:00.6576,-9.31,1.7,-25.82,12.12,10.15,-83.22
13:20:00.6971,-8.52,1.84,-22.22,8.03,15.21,-82.43
13:20:00.7401,-7.8,1.55,-18.85,13.76,27.1,-80.97
13:20:00.7802,-6.72,0.58,-14.91,19.92,38.2,-79.14
13:20:00.8267,-5.76,-0.53,-11.7,20.35,39.11,-77.55
13:20:00.8652,-5.05,-1.39,-8.99,17.61,29.11,-76.27
13:20:00.9000,-4.45,-1.83,-6.15,14.19,12.71,-74.87
13:20:00.9381,-3.88,-1.75,-3.25,18.58,1.92,-73.28
13:20:00.9762,-3.11,-1.41,-0.37,20.84,-0.71,-70.6
13:20:01.1554,-2.4,-1.17,2.24,18.28,5.39,-67.37
13:20:01.5389,-1.8,-1.31,4.74,15.41,15.15,-63.59
13:20:01.9198,-1.41,-1.71,7.04,9.5,18.26,-60.17
13:20:01.1291,-1.2,-2.16,9.29,9.07,15.45,-57.12
13:20:01.1671,-0.89,-2.44,11.68,12.12,6.73,-53.71
13:20:01.2109,-0.49,-2.31,13.76,16.14,-3.69,-50.17
13:20:01.2505,0.07,-1.88,15.66,18.89,-8.63,-46.64
13:20:01.2883,0.68,-1.27,17.73,12.85,-9.06,-41.45
13:20:01.3391,0.98,-0.79,19.4,6.45,-5.4,-35.78
13:20:01.3791,0.96,-0.49,20.78,-2.09,-2.9,-30.11
13:20:01.4203,0.73,-0.32,21.75,-3.49,-0.71,-25.66
13:20:01.4581,0.6,-0.14,22.73,5.11,-5.52,-21.27
13:20:01.4980,0.75,0.23,23.43,8.46,-11.07,-17.12
13:20:01.5336,0.94,0.67,23.9,9.56,-15.04,-13.83
13:20:01.5670,1.19,1.27,24.31,10.29,-18.21,-9.87
13:20:01.6003,1.41,2.1,24.61,3.34,-20.52,-4.62
13:20:01.6394,1.07,3.06,24.68,-9.59,-13.82,2.45
13:20:01.6933,0.21,3.71,24.28,-7.76,-7.9,9.4
13:20:01.7583,-0.16,4.06,23.54,2.06,-8.02,14.46
13:20:01.8156,-0.18,4.58,22.54,1.45,-15.04,18.67
13:20:01.8798,-0.48,5.25,21.57,-9.28,-17.17,22.2
13:20:01.9242,-1.41,5.9,20.27,-17.46,-12.84,26.11
13:20:01.9733,-2.28,6.19,19.06,-14.47,-6.68,28.55
13:20:02.2015,-2.9,6.13,17.6,-4.1,-0.77,30.25
13:20:02.6768,-3.1,5.93,16.04,0.35,-1.38,32.02
13:20:02.1159,-3.22,5.8,14.8,-3.37,-1.86,32.81
13:20:02.1536,-3.55,5.7,13.47,-10.38,-3.15,33.61
13:20:02.1943,-4.11,5.62,12.18,-15.2,-2.35,34.03
13:20:02.2314,-4.73,5.45,10.88,-13.55,1.24,34.28
13:20:02.2718,-5.19,5.19,9.6,-7.64,0.64,33.36
13:20:02.3095,-5.37,4.94,8.37,0.84,2.59,32.14
13:20:02.3464,-5.21,4.63,7.15,6.02,2.95,31.05
13:20:02.3844,-5.04,4.42,6.17,2.67,0.82,30.01
13:20:02.4192,-5.02,4.25,5.09,-3.37,0.27,28.85
13:20:02.4544,-5.2,4.09,4.13,-7.82,0.88,27.75
13:20:02.4910,-5.49,3.87,2.98,-5.44,3.07,25.25
13:20:02.5321,-5.55,3.61,2.2,1.32,7.16,23.3
13:20:02.5657,-5.19,3.08,1.15,9.98,7.04,19.7
13:20:02.6222,-4.56,2.71,0.2,10.11,2.65,15.38
13:20:02.6736,-4.14,2.6,-0.37,6.69,0.45,12.88
13:20:02.7128,-3.97,2.59,-0.75,2.12,-0.95,10.8
13:20:02.7464,-3.88,2.55,-1.16,0.9,3.56,8.55
13:20:02.7898,-3.81,2.34,-1.43,2.48,7.16,6.41
13:20:02.8286,-3.63,2.08,-1.61,7.97,6.73,3.91
13:20:02.8690,-3.21,1.84,-1.7,12.18,6.79,1.47
13:20:02.9058,-2.75,1.64,-1.7,12.85,5.76,-0.42
13:20:02.9418,-2.34,1.53,-1.64,10.96,2.1,-2.25
13:20:02.9779,-1.99,1.55,-1.54,8.4,-0.16,-3.83
13:20:03.1234,-1.77,1.6,-1.35,3.15,0.64,-5.05
13:20:03.5806,-1.7,1.6,-1.07,3.7,3.44,-6.58
13:20:03.1028,-1.37,1.31,-0.64,10.11,9.9,-8.22
13:20:03.1589,-0.74,0.87,-0.12,14.62,7.16,-9.93
13:20:03.2173,-0.13,0.81,0.44,10.41,-1.07,-11.09
13:20:03.2732,0.13,1.2,1.18,1.57,-7.41,-12.06
13:20:03.3330,0.03,1.55,1.67,-0.5,-6.13,-12.43
13:20:03.3717,-0.07,1.79,2.22,2.3,-1.26,-12.49
13:20:03.4170,0.1,1.79,2.9,8.76,2.34,-12.8
13:20:03.4754,0.5,1.72,3.61,9.37,0.64,-12.49
13:20:03.5262,0.69,1.81,4.06,5.53,-4.55,-12.31
13:20:03.5636,0.69,2.1,4.58,-0.44,-6.62,-11.51
13:20:03.6104,0.48,2.39,5.06,-3.68,-4.61,-10.6
13:20:03.6512,0.26,2.53,5.45,-2.21,-1.19,-9.99
13:20:03.6884,0.11,2.53,5.86,2.3,2.95,-9.38
13:20:03.7339,0.24,2.35,6.26,7.67,5.57,-8.89
13:20:03.7787,0.49,2.14,6.66,7.67,3.32,-8.65
13:20:03.8230,0.61,2.1,7.04,2.06,-0.04,-8.16
13:20:03.8694,0.4,2.18,7.4,-5.99,-0.83,-7.12
13:20:03.9169,-0.11,2.18,7.73,-7.94,2.89,-6.45
13:20:03.9741,-0.49,2.01,8.03,-1.97,6.61,-6.21
13:20:04.1208,-0.55,1.76,8.28,2.61,8.62,-6.27
13:20:04.5222,-0.52,1.49,8.51,2.67,8.14,-6.51
13:20:04.8976,-0.55,1.26,8.79,-2.82,4.9,-6.88
13:20:04.1309,-0.88,1.22,9.06,-11.05,0.27,-7.0
13:20:04.1729,-1.47,1.28,9.36,-13.98,0.27,-7.49
13:20:04.2129,-1.99,1.34,9.63,-12.88,-0.34,-8.04
13:20:04.2483,-2.44,1.44,9.99,-6.85,-0.1,-9.01
13:20:04.2876,-2.61,1.47,10.29,-3.8,1.31,-9.93
13:20:04.3210,-2.76,1.53,10.75,-4.71,-1.93,-10.97
13:20:04.3642,-2.99,1.75,11.19,-8.55,-6.56,-11.7
13:20:04.4077,-3.39,2.13,11.66,-13.74,-9.79,-12.25
13:20:04.4437,-4.04,2.64,12.22,-16.78,-9.79,-13.41
13:20:04.4919,-4.73,3.26,13.07,-8.86,-7.17,-15.11
13:20:04.5512,-4.9,3.58,13.84,-3.49,-3.82,-16.51
13:20:04.6037,-4.82,3.81,14.81,-2.21,-3.21,-17.67
13:20:04.6611,-4.86,4.03,15.82,-7.15,-4.67,-18.65
13:20:04.7161,-5.18,4.35,16.88,-9.28,-4.85,-19.38
13:20:04.7727,-5.34,4.53,17.84,-4.41,-1.8,-20.05
13:20:04.8290,-4.98,4.4,19.59,4.13,5.51,-20.36
13:20:04.9116,-4.55,4.04,21.29,-3.31,2.83,-19.81
13:20:04.9888,-4.59,3.88,22.87,-2.33,2.77,-18.71
13:20:05.7104,-4.31,3.6,24.24,6.26,9.11,-16.88
13:20:05.1475,-3.61,2.96,25.37,8.82,9.23,-15.23
13:20:05.2110,-3.14,2.62,26.07,7.85,6.98,-13.95
13:20:05.2610,-2.78,2.47,26.79,2.61,-0.71,-12.37
13:20:05.3156,-2.63,2.6,27.36,2.18,-1.26,-10.66
13:20:05.3614,-2.41,2.65,27.8,8.52,1.31,-9.44
13:20:05.4052,-1.93,2.53,28.19,12.85,6.79,-7.86
13:20:05.4508,-1.19,1.94,28.66,10.04,10.09,-5.6
13:20:05.5182,-0.88,1.68,28.88,5.35,3.26,-4.14
13:20:05.5629,-0.79,1.64,28.99,3.4,1.06,-2.37
13:20:05.5984,-0.71,1.68,29.05,5.53,-1.5,-1.39
13:20:05.6317,-0.54,1.79,29.08,8.09,-1.74,-0.42
13:20:05.6682,-0.33,1.84,29.06,8.58,3.14,1.11
13:20:05.7015,-0.1,1.67,28.98,7.06,7.46,3.06
13:20:05.7401,0.03,1.43,28.83,3.46,7.89,4.52
13:20:05.7800,0.01,1.22,28.6,-0.32,7.1,5.92
13:20:05.8148,-0.15,1.12,28.3,-0.87,-1.62,6.84
13:20:05.8580,-0.23,1.29,28.07,1.81,-5.52,7.45
13:20:05.8914,-0.23,1.56,27.79,4.19,-6.8,8.3
13:20:05.9247,-0.14,1.84,27.45,5.84,-4.55,9.22
13:20:05.9642,-0.05,1.98,27.12,3.03,-0.52,10.44
13:20:05.9978,-0.13,1.99,26.73,-3.8,1.06,11.53
13:20:06.3416,-0.59,2.01,26.17,-10.5,-2.41,12.45
13:20:06.7981,-1.18,2.31,25.58,-9.28,-9.61,12.14
13:20:06.1247,-1.54,2.69,25.13,-5.5,-11.99,12.27
13:20:06.1598,-1.73,3.15,24.62,-1.18,-10.95,12.57
13:20:06.2007,-1.82,3.47,24.14,-1.42,-7.29,13.3
13:20:06.2361,-1.97,3.63,23.66,-5.38,-3.57,14.03
13:20:06.2714,-2.29,3.67,23.15,-11.11,-1.07,14.58
13:20:06.3060,-2.81,3.65,22.61,-14.41,-1.99,14.28
13:20:06.3448,-3.36,3.71,22.07,-12.7,-4.12,13.91
13:20:06.3839,-3.88,3.89,21.34,-6.6,-7.11,13.0
13:20:06.4354,-4.1,4.11,20.81,-5.32,-6.93,12.69
13:20:06.4775,-4.31,4.2,20.24,-5.38,-0.95,12.45
13:20:06.5184,-4.49,4.11,19.84,-8.68,3.32,12.63
13:20:06.5521,-4.79,3.88,19.45,-11.24,6.49,12.45
13:20:06.5882,-5.26,3.43,18.88,-10.57,6.98,11.66
13:20:06.6357,-5.71,3.07,18.33,-9.04,3.99,10.25
13:20:06.6946,-6.0,2.82,17.84,-7.03,2.77,8.3
13:20:06.7460,-6.15,2.68,17.53,-3.98,2.28,6.84
13:20:06.7864,-6.17,2.53,17.31,-4.1,5.15,5.44
13:20:06.8261,-6.25,2.34,17.17,-7.21,5.57,3.85
13:20:06.8624,-6.41,2.16,17.09,-9.22,5.27,2.27
13:20:06.8969,-6.66,1.98,17.06,-11.11,5.03,0.68
13:20:06.9350,-6.88,1.88,17.1,-8.0,2.65,-1.76
13:20:06.9697,-6.9,1.86,17.25,0.04,1.31,-4.87
13:20:07.1080,-6.68,1.87,17.49,4.37,2.22,-7.73
13:20:07.4596,-6.37,1.86,17.81,5.9,2.65,-10.48
13:20:07.7933,-6.08,1.85,18.23,3.03,2.16,-13.1
13:20:07.1147,-5.92,1.87,18.73,-1.05,1.12,-15.91
13:20:07.1480,-5.89,1.93,19.31,-4.22,-0.1,-18.83
13:20:07.1813,-5.93,2.06,19.95,-5.5,-2.6,-21.82
13:20:07.2147,-5.94,2.28,20.68,-0.99,-4.79,-24.99
13:20:07.2480,-5.7,2.54,21.67,8.46,-3.15,-28.89
13:20:07.2814,-5.23,2.72,22.63,13.64,-0.34,-31.82
13:20:07.3147,-4.63,2.76,23.74,15.11,4.17,-34.56
13:20:07.3484,-4.06,2.66,24.94,12.24,8.5,-36.94
13:20:07.3817,-3.63,2.43,26.3,5.29,8.99,-39.38
13:20:07.4150,-3.47,2.27,27.61,0.29,6.37,-41.33
13:20:07.4484,-3.37,2.19,29.24,1.75,3.81,-43.95
13:20:07.4842,-3.16,2.17,30.92,7.12,4.11,-46.15
